title,openreview_link,authors
MAmmoTH: Building Math Generalist Models through Hybrid Instruction Tuning,https://iclr.cc/virtual/2024/poster/17422,"Xiang Yue, Xingwei Qu, Ge Zhang, Yao Fu, Wenhao Huang, Huan Sun, Yu Su, Wenhu Chen"
Bandits with Replenishable Knapsacks: the Best of both Worlds,https://iclr.cc/virtual/2024/poster/17425,"Martino Bernasconi, Matteo Castiglioni, Andrea Celli, Federico Fusco"
Is Self-Repair a Silver Bullet for Code Generation?,https://iclr.cc/virtual/2024/poster/17429,"Theo X. Olausson, Jeevana Priya Inala, Chenglong Wang, Jianfeng Gao, Armando Solar-Lezama"
Revisiting the Last-Iterative Convergence of Stochastic Gradient Methods,https://iclr.cc/virtual/2024/poster/17432,"Zijian Liu, Zhengyuan Zhou"
Sparse Model Soups: A Recipe for Improved Pruning via Model Averaging,https://iclr.cc/virtual/2024/poster/17433,"Max Zimmer, Christoph Spiegel, Sebastian Pokutta"
Retrieval meets Long Context Large Language Models,https://iclr.cc/virtual/2024/poster/17435,"Peng Xu, Wei Ping, Xianchao Wu, Lawrence McAfee, Chen Zhu, Zihan Liu, Sandeep Subramanian, Evelina Bakhturina, Mohammad Shoeybi, Bryan Catanzaro"
LQ-LoRA: Low-rank plus Quantized Matrix Decomposition for Efficient Language Model Finetuning,https://iclr.cc/virtual/2024/poster/17436,"Han Guo, Philip Greengard, Eric Xing, Yoon Kim"
Dual RL: Unification and New Methods for Reinforcement and Imitation Learning,https://iclr.cc/virtual/2024/poster/17440,"Harshit Sikchi, Qinqing Zheng, Amy Zhang, Scott Niekum"
Robust Model-Based Optimization for Challenging Fitness Landscapes,https://iclr.cc/virtual/2024/poster/17447,"Saba Ghaffari, Ehsan Saleh, Alex Schwing, Yu-Xiong Wang, Martin Burke, Saurabh Sinha"
Exploring Target Representations for Masked Autoencoders,https://iclr.cc/virtual/2024/poster/17445,"xingbin liu, Jinghao Zhou, Tao Kong, Xianming Lin, Rongrong Ji"
Statistical Rejection Sampling Improves Preference Optimization,https://iclr.cc/virtual/2024/poster/17450,"Tianqi Liu, Yao Zhao, Rishabh Joshi, Misha Khalman, Mohammad Saleh, Peter Liu, Jialu Liu"
Tell Your Model Where to Attend: Post-hoc Attention Steering for LLMs,https://iclr.cc/virtual/2024/poster/17451,"Qingru Zhang, Chandan Singh, Liyuan Liu, Xiaodong Liu, Bin Yu, Jianfeng Gao, Tuo Zhao"
Privacy Amplification for Matrix Mechanisms,https://iclr.cc/virtual/2024/poster/17452,"Christopher A. Choquette-Choo, Arun Ganesh, Thomas Steinke, Abhradeep Guha Thakurta"
Negative Label Guided OOD Detection with Pretrained Vision-Language Models,https://iclr.cc/virtual/2024/poster/17453,"Xue JIANG, Feng Liu, Zhen Fang, Hong Chen, Tongliang Liu, Feng Zheng, Bo Han"
SALMON: Self-Alignment with Principle-Following Reward Models,https://iclr.cc/virtual/2024/poster/17454,"Zhiqing Sun, Yikang Shen, Hongxin Zhang, Qinhong Zhou, Zhenfang Chen, David Cox, Yiming Yang, Chuang Gan"
Towards 3D Molecule-Text Interpretation in Language Models,https://iclr.cc/virtual/2024/poster/17458,"Sihang Li, Zhiyuan Liu, Yanchen Luo, Xiang Wang, Xiangnan He, Kenji Kawaguchi, Tat-Seng Chua, Qi Tian"
Correlated Noise Provably Beats Independent Noise for Differentially Private Learning,https://iclr.cc/virtual/2024/poster/17459,"Christopher A. Choquette-Choo, Krishnamurthy Dvijotham, Krishna Pillutla, Arun Ganesh, Thomas Steinke, Abhradeep Guha Thakurta"
How Over-Parameterization Slows Down Gradient Descent in Matrix Sensing: The Curses of Symmetry and Initialization,https://iclr.cc/virtual/2024/poster/17460,"Nuoya Xiong, Lijun Ding, Simon Du"
Score Regularized Policy Optimization through Diffusion Behavior,https://iclr.cc/virtual/2024/poster/17462,"Huayu Chen, Cheng Lu, Zhengyi Wang, Hang Su, Jun Zhu"
A Restoration Network as an Implicit Prior,https://iclr.cc/virtual/2024/poster/17467,"Yuyang Hu, Mauricio Delbracio, Peyman Milanfar, Ulugbek Kamilov"
Synaptic Weight Distributions Depend on the Geometry of Plasticity,https://iclr.cc/virtual/2024/poster/17469,"Roman Pogodin, Jonathan Cornford, Arna Ghosh, Gauthier Gidel, Guillaume Lajoie, Blake A Richards"
ADoPD: A Large-Scale Document Page Decomposition Dataset,https://iclr.cc/virtual/2024/poster/17472,"Jiuxiang Gu, Xiangxi Shi, Jason Kuen, Lu Qi, Ruiyi Zhang, Anqi Liu, Ani Nenkova, Tong Sun"
Urial: Aligning Untuned LLMs with Just the 'Write' Amount of In-Context Learning,https://iclr.cc/virtual/2024/poster/17473,"Bill Yuchen Lin, Abhilasha Ravichander, Ximing Lu, Nouha Dziri, Melanie Sclar, Khyathi Chandu, Chandra Bhagavatula, Yejin Choi"
Toward Student-oriented Teacher Network Training for Knowledge Distillation,https://iclr.cc/virtual/2024/poster/17474,"Chengyu Dong, Liyuan Liu, Jingbo Shang"
On the Effect of Batch Size in Byzantine-Robust Distributed Learning,https://iclr.cc/virtual/2024/poster/17476,"Yi-Rui Yang, Chang-Wei Shi, Wu-Jun Li"
Benchmarking Algorithms for Federated Domain Generalization,https://iclr.cc/virtual/2024/poster/17477,"Ruqi Bai, Saurabh Bagchi, David Inouye"
Adaptive deep spiking neural network with global-local learning via balanced excitatory and inhibitory mechanism,https://iclr.cc/virtual/2024/poster/17478,"Tingting Jiang, Qi Xu, Xuming Ran, Jiangrong Shen, Pan Lv, Qiang Zhang, Gang Pan"
Scalable Diffusion for Materials Generation,https://iclr.cc/virtual/2024/poster/17481,"Sherry Yang, Kwanghwan Cho, Amil Merchant, Pieter Abbeel, Dale Schuurmans, Igor Mordatch, Ekin Cubuk"
LUM-ViT: Learnable Under-sampling Mask Vision Transformer for Bandwidth Limited Optical Signal Acquisition,https://iclr.cc/virtual/2024/poster/17482,"Lingfeng Liu, Dong Ni, Hangjie Yuan"
Navigating Text-To-Image Customization: From LyCORIS Fine-Tuning to Model Evaluation,https://iclr.cc/virtual/2024/poster/17484,"Shih-Ying Yeh, Yu-Guan Hsieh, Zhidong Gao, Bernard Yang, Giyeong Oh, Yanmin Gong"
Robust Classification via Regression-Based Loss Reweighting and Label Correction,https://iclr.cc/virtual/2024/poster/17485,"Erik Englesson, Hossein Azizpour"
Counterfactual Density Estimation using Kernel Stein Discrepancies,https://iclr.cc/virtual/2024/poster/17488,"Diego Martinez-Taboada, Edward Kennedy"
Game-Theoretic Robust Reinforcement Learning Handles Temporally-Coupled Perturbations,https://iclr.cc/virtual/2024/poster/17489,"Yongyuan Liang, Yanchao Sun, Ruijie Zheng, Xiangyu Liu, Benjamin Eysenbach, Tuomas Sandholm, Furong Huang, Stephen McAleer"
CLEX: Continuous  Length Extrapolation for Large Language Models,https://iclr.cc/virtual/2024/poster/17492,"Guanzheng Chen, Xin Li, Zaiqiao Meng, Shangsong Liang, Lidong Bing"
AutoVP: An Automated Visual Prompting Framework and Benchmark,https://iclr.cc/virtual/2024/poster/17494,"Hsi-Ai Tsao, Lei Hsiung, Pin-Yu Chen, Sijia Liu, Tsung-Yi Ho"
Batch normalization is sufficient for universal function approximation in CNNs,https://iclr.cc/virtual/2024/poster/17496,Rebekka Burkholz
Learning No-Regret Sparse Generalized Linear Models with Varying Observation(s),https://iclr.cc/virtual/2024/poster/17497,"Diyang Li, Charles Ling, Zhiqiang Xu, Huan Xiong, Bin Gu"
BarLeRIa: An Efficient Tuning Framework for Referring Image Segmentation,https://iclr.cc/virtual/2024/poster/17498,"Yaoming Wang, Li Jin, XIAOPENG ZHANG, Bowen Shi, Chenglin Li, Wenrui Dai, Hongkai Xiong, Qi Tian"
Score-based generative models break the curse of dimensionality in learning a family of sub-Gaussian distributions,https://iclr.cc/virtual/2024/poster/17500,"Frank Cole, Yulong Lu"
Linearity of Relation Decoding in Transformer Language Models,https://iclr.cc/virtual/2024/poster/17504,"Evan Hernandez, Arnab Sen Sharma, Tal Haklay, Kevin Meng, Martin Wattenberg, Jacob Andreas, Yonatan Belinkov, David Bau"
Geometry-Aware Projective Mapping for Unbounded Neural Radiance Fields,https://iclr.cc/virtual/2024/poster/17505,"Junoh Lee, Hyunjun Jung, Jinhwi Park, Inhwan Bae, Hae-Gon Jeon"
Batched Low-Rank Adaptation of Foundation Models,https://iclr.cc/virtual/2024/poster/17508,"Yeming Wen, Swarat Chaudhuri"
SuRe: Improving Open-domain Question Answering of LLMs via Summarized Retrieval,https://iclr.cc/virtual/2024/poster/17509,"Jaehyung Kim, Jaehyun Nam, Sangwoo Mo, Jongjin Park, Sang-Woo Lee, Minjoon Seo, Jung-Woo Ha, Jinwoo Shin"
Sample-Efficient Learning of POMDPs with Multiple Observations In Hindsight,https://iclr.cc/virtual/2024/poster/19578,"Jiacheng Guo, Minshuo Chen, Huan Wang, Caiming Xiong, Mengdi Wang, Yu Bai"
Defining Expertise: Applications to Treatment Effect Estimation,https://iclr.cc/virtual/2024/poster/19582,"Alihan Hüyük, Qiyao Wei, Alicia Curth, Mihaela van der Schaar"
A Variational Perspective on Solving Inverse Problems with Diffusion Models,https://iclr.cc/virtual/2024/poster/19583,"Morteza Mardani, Jiaming Song, Jan Kautz, Arash Vahdat"
Beyond IID weights: sparse and low-rank deep Neural Networks are also Gaussian Processes,https://iclr.cc/virtual/2024/poster/19584,"Thiziri Nait Saada, Alireza Naderi, Jared Tanner"
Data Distillation Can Be Like Vodka: Distilling More Times For Better Quality,https://iclr.cc/virtual/2024/poster/19592,"Xuxi Chen, Yu Yang, Zhangyang Wang, Baharan Mirzasoleiman"
Feature Learning in Infinite Depth Neural Networks,https://iclr.cc/virtual/2024/poster/19599,"Greg Yang, Dingli Yu, Chen Zhu, Soufiane Hayou"
Linear attention is (maybe) all you need (to understand Transformer optimization),https://iclr.cc/virtual/2024/poster/19602,"Kwangjun Ahn, Xiang Cheng, Minhak Song, Chulhee Yun, Suvrit Sra, Ali Jadbabaie"
Sparse Spiking Neural Network: Exploiting Heterogeneity in Timescales for Pruning Recurrent SNN,https://iclr.cc/virtual/2024/poster/19606,"Biswadeep Chakraborty, Beomseok Kang, Harshit Kumar, Saibal Mukhopadhyay"
UNR-Explainer: Counterfactual Explanations for Unsupervised Node Representation Learning Models,https://iclr.cc/virtual/2024/poster/19608,"Hyunju Kang, Geonhee Han, Hogun Park"
AutoLoRa: A Parameter-Free Automated Robust Fine-Tuning Framework,https://iclr.cc/virtual/2024/poster/19622,"Xilie Xu, Jingfeng Zhang, Mohan Kankanhalli"
Energy-conserving equivariant GNN for elasticity of lattice architected metamaterials,https://iclr.cc/virtual/2024/poster/17634,"Ivan Grega, Ilyes Batatia, Gábor Csányi, Sri Karlapati, Vikram Deshpande"
Consistency-guided Prompt Learning for Vision-Language Models,https://iclr.cc/virtual/2024/poster/17475,"Shuvendu Roy, Ali Etemad"
Views Can Be Deceiving: Improved SSL Through Feature Space Augmentation,https://iclr.cc/virtual/2024/poster/17877,"Kimia Hamidieh, Haoran Zhang, Swami Sankaranarayanan, Marzyeh Ghassemi"
GAFormer: Enhancing Timeseries Transformers Through Group-Aware Embeddings,https://iclr.cc/virtual/2024/poster/18310,"Jingyun Xiao, Ran Liu, Eva Dyer"
Provable Robust Watermarking for AI-Generated Text,https://iclr.cc/virtual/2024/poster/18588,"Xuandong Zhao, Prabhanjan Ananth, Lei Li, Yu-Xiang Wang"
Unbiased Watermark for Large Language Models,https://iclr.cc/virtual/2024/poster/17572,"Zhengmian Hu, Lichang Chen, Xidong Wu, Yihan Wu, Hongyang Zhang, Heng Huang"
Initializing Models with Larger Ones,https://iclr.cc/virtual/2024/poster/18236,"Zhiqiu Xu, Yanjie Chen, Kirill Vishniakov, Yida Yin, Zhiqiang Shen, trevor darrell, Lingjie Liu, Zhuang Liu"
Pushing Boundaries: Mixup's Influence on Neural Collapse,https://iclr.cc/virtual/2024/poster/18022,"Quinn Fisher, Haoming Meng, Vardan Papyan"
A Unified Approach for Online Continuous DR-Submodular Maximization,https://iclr.cc/virtual/2024/poster/19007,"Mohammad Pedramfar, Yididiya Nadew, Christopher Quinn, Vaneet Aggarwal"
A Poincaré Inequality and Consistency Results for Signal Sampling on Large Graphs,https://iclr.cc/virtual/2024/poster/17949,"Thien Le, Luana Ruiz, Stefanie Jegelka"
Learning to make adherence-aware advice,https://iclr.cc/virtual/2024/poster/18635,"Guanting Chen, Xiaocheng Li, Chunlin Sun, Hanzhao Wang"
Addressing Signal Delay in Deep Reinforcement Learning,https://iclr.cc/virtual/2024/poster/18410,"Wei Wang, Dongqi Han, Xufang Luo, Dongsheng Li"
Optimal Sample Complexity of Contrastive Learning,https://iclr.cc/virtual/2024/poster/18786,"Noga Alon, Dmitrii Avdiukhin, Dor Elboim, Orr Fischer, Grigory Yaroslavtsev"
Causally Aligned Curriculum Learning,https://iclr.cc/virtual/2024/poster/18083,"Mingxuan Li, Junzhe Zhang, Elias Bareinboim"
Large Language Models as Optimizers,https://iclr.cc/virtual/2024/poster/19209,"Chengrun Yang, Xuezhi Wang, Yifeng Lu, Hanxiao Liu, Quoc V Le, Denny Zhou, Xinyun Chen"
DiffEnc: Variational Diffusion with a Learned Encoder,https://iclr.cc/virtual/2024/poster/19315,"Beatrix M. G. Nielsen, Anders Christensen, Andrea Dittadi, Ole Winther"
Parallelizing non-linear sequential models over the sequence length,https://iclr.cc/virtual/2024/poster/19118,"Yi Heng Lim, Qi Zhu, Joshua Selfridge, Muhammad Firmansyah"
The mechanistic basis of data dependence and abrupt learning in an in-context classification task,https://iclr.cc/virtual/2024/poster/18368,Gautam Reddy Nallamala
Neural Active Learning Beyond Bandits,https://iclr.cc/virtual/2024/poster/18161,"Yikun Ban, Ishika Agarwal, Ziwei Wu, Yada Zhu, Kommy Weldemariam, Hanghang Tong, Jingrui He"
Dynamic Sparse Training with Structured Sparsity,https://iclr.cc/virtual/2024/poster/17975,"Mike Lasby, Anna Golubeva, Utku Evci, Mihai Nica, Yani Ioannou"
Emerging Pixel-level Semantic Knowledge in Diffusion Models,https://iclr.cc/virtual/2024/poster/18414,"Koichi Namekata, Amirmojtaba Sabour, Sanja Fidler, Seung Wook Kim"
FLATTEN: optical FLow-guided ATTENtion for consistent text-to-video editing,https://iclr.cc/virtual/2024/poster/18929,"Yuren Cong, Mengmeng Xu, Christian Simon, Shoufa Chen, Jiawei Ren, Yanping Xie, Juan-Manuel Perez-Rua, Bodo Rosenhahn, Tao Xiang, Sen He"
Generative Learning for Solving Non-Convex Problem with Multi-Valued Input-Solution Mapping,https://iclr.cc/virtual/2024/poster/19491,"Enming Liang, Minghua Chen"
Conformal Prediction via Regression-as-Classification,https://iclr.cc/virtual/2024/poster/17674,"Etash Guha, Shlok Natarajan, Thomas Möllenhoff, Mohammad Emtiyaz Khan, Eugene Ndiaye"
Mixture-of-Experts Meets Instruction Tuning: A Winning Combination for Large Language Models,https://iclr.cc/virtual/2024/poster/19384,"Sheng Shen, Le Hou, Yanqi Zhou, Nan Du, Shayne Longpre, Jason Wei, Hyung Won Chung, Barret Zoph, William Fedus, Xinyun Chen, Tu Vu, Yuexin Wu, Wuyang Chen, Albert Webson, Yunxuan Li, Vincent Zhao, Hongkun Yu, Kurt Keutzer, trevor darrell, Denny Zhou"
The Need for Speed: Pruning Transformers with One Recipe,https://iclr.cc/virtual/2024/poster/18819,"Samir Khaki, Konstantinos Plataniotis"
FreeReg: Image-to-Point Cloud Registration Leveraging Pretrained Diffusion Models and Monocular Depth Estimators,https://iclr.cc/virtual/2024/poster/19217,"Haiping Wang, Yuan Liu, Bing WANG, YUJING SUN, Zhen Dong, Wenping Wang, Bisheng Yang"
Masked Structural Growth for 2x Faster Language Model Pre-training,https://iclr.cc/virtual/2024/poster/17695,"Yiqun Yao, Zheng Zhang, Jing Li, Yequan Wang"
Submodular Reinforcement Learning,https://iclr.cc/virtual/2024/poster/17918,"Manish Prajapat, Mojmir Mutny, Melanie Zeilinger, Andreas Krause"
Curriculum reinforcement learning for quantum architecture search under hardware errors,https://iclr.cc/virtual/2024/poster/17697,"Yash J. Patel, Akash Kundu, Mateusz Ostaszewski, Xavier Bonet-Monroig, Vedran Dunjko, Onur Danaci"
Personalize Segment Anything Model with One Shot,https://iclr.cc/virtual/2024/poster/19398,"Renrui Zhang, Zhengkai Jiang, Ziyu Guo, Shilin Yan, Junting Pan, Hao Dong, Yu Qiao, Gao Peng, Hongsheng Li"
Continuous Field Reconstruction from Sparse Observations with Implicit Neural Networks,https://iclr.cc/virtual/2024/poster/17958,"Xihaier Luo, Wei Xu, Balasubramanya T. Nadiga, Yihui Ren, Shinjae Yoo"
Towards Principled Representation Learning from Videos for Reinforcement Learning,https://iclr.cc/virtual/2024/poster/19497,"Dipendra Kumar Misra, Akanksha Saran, Tengyang Xie, Alex Lamb, John Langford"
Harnessing Density Ratios for Online Reinforcement Learning,https://iclr.cc/virtual/2024/poster/18580,"Philip Amortila, Dylan Foster, Nan Jiang, Ayush Sekhari, Tengyang Xie"
Chain-of-Knowledge: Grounding Large Language Models via Dynamic Knowledge Adapting over Heterogeneous Sources,https://iclr.cc/virtual/2024/poster/18297,"Xingxuan Li, Ruochen Zhao, Yew Ken Chia, Bosheng Ding, Shafiq Joty, Soujanya Poria, Lidong Bing"
FOSI: Hybrid First and Second Order Optimization,https://iclr.cc/virtual/2024/poster/18763,"Hadar Sivan, Moshe Gabel, Assaf Schuster"
Convergence of Bayesian Bilevel Optimization,https://iclr.cc/virtual/2024/poster/18190,"Shi Fu, Fengxiang He, Xinmei Tian, Dacheng Tao"
Transformers vs. Message Passing GNNs: Distinguished in Uniform,https://iclr.cc/virtual/2024/poster/19249,"Jan Tönshoff, Eran Rosenbluth, Martin Ritzert, Berke Kisin, Martin Grohe"
HypeBoy: Generative Self-Supervised Representation Learning on Hypergraphs,https://iclr.cc/virtual/2024/poster/19139,"Sunwoo Kim, Shinhwan Kang, Fanchen Bu, Soo Yong Lee, Jaemin Yoo, Kijung Shin"
Fantastic Gains and Where to Find Them: On the Existence and Prospect of General Knowledge Transfer between Any Pretrained Model,https://iclr.cc/virtual/2024/poster/17907,"Karsten Roth, Lukas Thede, A. Sophia Koepke, Oriol Vinyals, Olivier Henaff, Zeynep Akata"
Vision-by-Language for Training-Free Compositional Image Retrieval,https://iclr.cc/virtual/2024/poster/19114,"Shyamgopal Karthik, Karsten Roth, Massimiliano Mancini, Zeynep Akata"
Lipschitz Singularities in Diffusion Models,https://iclr.cc/virtual/2024/poster/18480,"Zhantao Yang, Ruili Feng, Han Zhang, Yujun Shen, Kai Zhu, Lianghua Huang, Yifei Zhang, Yu Liu, Deli Zhao, Jingren Zhou, Fan Cheng"
A Mutual Information Perspective on Federated Contrastive Learning,https://iclr.cc/virtual/2024/poster/18925,"Christos Louizos, Matthias Reisser, Denis Korzhenkov"
DreamClean: Restoring Clean Image Using Deep Diffusion Prior,https://iclr.cc/virtual/2024/poster/19402,"Jie Xiao, Ruili Feng, Zhiheng Liu, Zhantao Yang, Han Zhang, Yurui Zhu, Xueyang Fu, Kai Zhu, Yu Liu, Zheng-Jun Zha"
Exploring Effective Stimulus Encoding via Vision System Modeling for Visual Prostheses,https://iclr.cc/virtual/2024/poster/18300,"Chuanqing Wang, Di Wu, Chaoming Fang, Jie Yang, Mohamad Sawan"
Denoising Diffusion via Image-Based Rendering,https://iclr.cc/virtual/2024/poster/19594,"Titas Anciukevičius, Fabian Manhardt, Federico Tombari, Paul Henderson"
Supervised Knowledge Makes Large Language Models Better In-context Learners,https://iclr.cc/virtual/2024/poster/18343,"Linyi Yang, Shuibai Zhang, Zhuohao Yu, Guangsheng Bao, Yidong Wang, Jindong Wang, Ruochen Xu, Wei Ye, Xing Xie, Weizhu Chen, Yue Zhang"
PandaLM: An Automatic Evaluation Benchmark for LLM Instruction Tuning Optimization,https://iclr.cc/virtual/2024/poster/19427,"Yidong Wang, Zhuohao Yu, Zhengran Zeng, Linyi Yang, Wenjin Yao, Cunxiang Wang, Hao Chen, Chaoya Jiang, Rui Xie, Jindong Wang, Xing Xie, Wei Ye, Shikun Zhang, Yue Zhang"
Fast-DetectGPT: Efficient Zero-Shot Detection of Machine-Generated Text via Conditional Probability Curvature,https://iclr.cc/virtual/2024/poster/19201,"Guangsheng Bao, Yanbin Zhao, Zhiyang Teng, Linyi Yang, Yue Zhang"
Masked Completion via Structured Diffusion with White-Box Transformers,https://iclr.cc/virtual/2024/poster/18688,"Druv Pai, Sam Buchanan, Ziyang Wu, Yaodong Yu, Yi Ma"
Efficient Network Embedding in the Exponentially Large Quantum Hilbert Space: A High-Dimensional Perspective on Embedding,https://iclr.cc/virtual/2024/poster/17929,"Hao Xiong, Yehui Tang, Yunlin He, Wei Tan, Junchi Yan"
Consistency Training with Learnable Data Augmentation for Graph Anomaly Detection with Limited Supervision,https://iclr.cc/virtual/2024/poster/18209,"Nan Chen, Zemin Liu, Bryan Hooi, Bingsheng He, Rizal Fathony, Jun Hu, Jia Chen"
Towards Diverse Behaviors: A Benchmark for Imitation Learning with Human Demonstrations,https://iclr.cc/virtual/2024/poster/19381,"Xiaogang Jia, Denis Blessing, Xinkai Jiang, Moritz Reuss, Atalay Donat, Rudolf Lioutikov, Gerhard Neumann"
Transport meets Variational Inference: Controlled Monte Carlo Diffusions,https://iclr.cc/virtual/2024/poster/18708,"Francisco Vargas, Shreyas Padhy, Denis Blessing, Nikolas Nüsken"
MetaGPT: Meta Programming for Multi-Agent Collaborative Framework,https://iclr.cc/virtual/2024/poster/18491,"Sirui Hong, Mingchen Zhuge, Jonathan Chen, Xiawu Zheng, Yuheng Cheng, Jinlin Wang, Ceyao Zhang, zili wang, Steven Yau, Zijuan Lin, Liyang Zhou, Chenyu Ran, Lingfeng Xiao, Chenglin Wu, Jürgen Schmidhuber"
EventRPG: Event Data Augmentation with Relevance Propagation Guidance,https://iclr.cc/virtual/2024/poster/18077,"Mingyuan Sun, Donghao Zhang, Zongyuan Ge, Jiaxu Wang, Jia Li, Zheng Fang, Renjing Xu"
Interpretable Meta-Learning of Physical Systems,https://iclr.cc/virtual/2024/poster/17843,"Matthieu Blanke, marc lelarge"
Discovering modular solutions that generalize compositionally,https://iclr.cc/virtual/2024/poster/19005,"Simon Schug, Seijin Kobayashi, Yassir Akram, Maciej Wołczyk, Alexandra M Proca, Johannes von Oswald, Razvan Pascanu, Joao Sacramento, Angelika Steger"
Improving equilibrium propagation without weight symmetry through Jacobian homeostasis,https://iclr.cc/virtual/2024/poster/17971,"Axel Laborieux, Friedemann Zenke"
Neur2RO: Neural Two-Stage Robust Optimization,https://iclr.cc/virtual/2024/poster/18583,"Justin Dumouchelle, Esther Julien, Jannis Kurtz, Elias Khalil"
Stochastic Modified Equations and Dynamics of Dropout Algorithm,https://iclr.cc/virtual/2024/poster/19200,"Zhongwang Zhang, Yuqing Li, Tao Luo, Zhiqin Xu"
Out-of-Distribution Detection by Leveraging Between-Layer Transformation Smoothness,https://iclr.cc/virtual/2024/poster/19250,"Fran Jelenić, Josip Jukić, Martin Tutek, Mate Puljiz, Jan Snajder"
Protein-Ligand Interaction Prior for Binding-aware 3D Molecule Diffusion Models,https://iclr.cc/virtual/2024/poster/17740,"Zhilin Huang, Ling Yang, Nick Zhou, Zhilong Zhang, Wentao Zhang, Xiawu Zheng, Jie Chen, Yu Wang, Bin CUI, Wenming Yang"
LightHGNN: Distilling Hypergraph Neural Networks into MLPs for 100x Faster Inference,https://iclr.cc/virtual/2024/poster/17940,"Yifan Feng, Yihe Luo, Shihui Ying, Yue Gao"
Safe Collaborative Filtering,https://iclr.cc/virtual/2024/poster/17413,"Riku Togashi, Tatsushi Oka, Naoto Ohsaka, Tetsuro Morimura"
Hypergraph Dynamic System,https://iclr.cc/virtual/2024/poster/18791,"Jielong Yan, Yifan Feng, Shihui Ying, Yue Gao"
Self-Supervised Heterogeneous Graph Learning:  a Homophily and Heterogeneity View,https://iclr.cc/virtual/2024/poster/19523,"YUJIE MO, Feiping Nie, Ping Hu, Heng Tao Shen, Zheng Zhang, Xinchao Wang, Xiaofeng Zhu"
ValUES: A Framework for Systematic Validation of Uncertainty Estimation in Semantic Segmentation,https://iclr.cc/virtual/2024/poster/17416,"Kim-Celine Kahl, Carsten Lüth, Maximilian Zenk, Klaus Maier-Hein, Paul F. Jaeger"
Sum-Product-Set Networks: Deep Tractable Models for Tree-Structured Graphs,https://iclr.cc/virtual/2024/poster/17901,"Milan Papez, Martin Rektoris, Tomáš Pevný, Vaclav Smidl"
Learning with Language-Guided State Abstractions,https://iclr.cc/virtual/2024/poster/17720,"Andi Peng, Ilia Sucholutsky, Belinda Li, Theodore Sumers, Thomas L. Griffiths, Jacob Andreas, Julie Shah"
Droplets of Good Representations: Grokking as a First Order Phase Transition in Two Layer Networks,https://iclr.cc/virtual/2024/poster/19513,"Noa Rubin, Inbar Seroussi, Zohar Ringel"
LLM4QPE: Unsupervised Pretraining of Quantum Property Estimation and A Benchmark,https://iclr.cc/virtual/2024/poster/17517,"Yehui Tang, Hao Xiong, Nianzu Yang, Tailong Xiao, Junchi Yan"
GoLLIE: Annotation Guidelines improve Zero-Shot Information-Extraction,https://iclr.cc/virtual/2024/poster/18435,"Oscar Sainz, Iker García-Ferrero, Rodrigo Agerri, Oier Lacalle, German Rigau, Eneko Agirre"
Identifiable Latent Polynomial Causal Models through the Lens of Change,https://iclr.cc/virtual/2024/poster/18060,"Yuhang Liu, Zhen Zhang, Dong Gong, Mingming Gong, Biwei Huang, Anton Hengel, Kun Zhang, Qinfeng Shi"
Skip-Attention: Improving Vision Transformers by Paying Less Attention,https://iclr.cc/virtual/2024/poster/17541,"Shashank Venkataramanan, Amir Ghodrati, Yuki Asano, Fatih Porikli, Amirhossein Habibian"
Leveraging Uncertainty Estimates To Improve Classifier Performance,https://iclr.cc/virtual/2024/poster/17840,"Gundeep Arora, Srujana Merugu, Anoop Saladi, Rajeev Rastogi"
Decoupling regularization from the action space,https://iclr.cc/virtual/2024/poster/18524,"Sobhan Mohammadpour, Emma Frejinger, Pierre-Luc Bacon"
Fair Classifiers that Abstain without Harm,https://iclr.cc/virtual/2024/poster/17999,"Tongxin Yin, Jean-Francois Ton, Ruocheng Guo, Yuanshun Yao, Mingyan Liu, Yang Liu"
Safety-Tuned LLaMAs: Lessons From Improving the Safety of Large Language Models that Follow Instructions,https://iclr.cc/virtual/2024/poster/18143,"Federico Bianchi, Mirac Suzgun, Giuseppe Attanasio, Paul Röttger, Dan Jurafsky, Tatsunori Hashimoto, James Y Zou"
Vision-Language Foundation Models as Effective Robot Imitators,https://iclr.cc/virtual/2024/poster/17943,"Xinghang Li, Minghuan Liu, Hanbo Zhang, Cunjun Yu, Jie Xu, Hongtao Wu, Chilam Cheang, Ya Jing, Weinan Zhang, Huaping Liu, Hang Li, Tao Kong"
SparseDFF: Sparse-View Feature Distillation for One-Shot Dexterous Manipulation,https://iclr.cc/virtual/2024/poster/19000,"Qianxu Wang, Haotong Zhang, Congyue Deng, Yang You, Hao Dong, Yixin Zhu, Leonidas Guibas"
Label-free Node Classification on Graphs with Large Language Models (LLMs),https://iclr.cc/virtual/2024/poster/18104,"Zhikai Chen, Haitao Mao, Hongzhi Wen, Haoyu Han, Wei Jin, Haiyang Zhang, Hui Liu, Jiliang Tang"
Unleashing Large-Scale Video Generative Pre-training for Visual Robot Manipulation,https://iclr.cc/virtual/2024/poster/18762,"Hongtao Wu, Ya Jing, Chilam Cheang, Guangzeng Chen, Jiafeng Xu, Xinghang Li, Minghuan Liu, Hang Li, Tao Kong"
